inspection_id,order_id,product,plant,inspection_date,batch_size,defects_found,defect_type,inspector_id,passed,defect_rate
INS_00890,ORD_00890,Wiring Harness,Plant_Delhi,2023-07-07,613,21,Assembly Error,INS_EMP_04,1,0.0343
INS_00891,ORD_00891,Sensor Array,Plant_Ahmedabad,2023-12-10,1256,62,Surface Finish,INS_EMP_09,0,0.0494
INS_00892,ORD_00892,Brake Assembly,Plant_Pune,2023-02-24,1131,66,Dimensional,INS_EMP_10,0,0.0584
INS_00893,ORD_00893,Gear Box,Plant_Delhi,2023-07-18,1623,109,Functional,INS_EMP_08,0,0.0672
INS_00894,ORD_00894,Gear Box,Plant_Ahmedabad,2023-07-08,1510,36,Functional,INS_EMP_07,1,0.0238
INS_00895,ORD_00895,Suspension Unit,Plant_Pune,2024-02-18,1892,123,Dimensional,INS_EMP_08,1,0.065
INS_00896,ORD_00896,Control Panel,Plant_Ahmedabad,2024-06-15,1994,152,Surface Finish,INS_EMP_07,0,0.0762
INS_00897,ORD_00897,Control Panel,Plant_Delhi,2023-02-15,1347,29,Functional,INS_EMP_04,1,0.0215
INS_00898,ORD_00898,Control Panel,Plant_Pune,2024-11-26,307,19,Surface Finish,INS_EMP_10,1,0.0619
INS_00899,ORD_00899,Wiring Harness,Plant_Delhi,2024-07-15,1651,111,Assembly Error,INS_EMP_05,1,0.0672
INS_00900,ORD_00900,Hydraulic Pump,Plant_Chennai,2024-10-09,1387,79,Dimensional,INS_EMP_10,0,0.057
INS_00901,ORD_00901,Control Panel,Plant_Delhi,2024-10-18,1248,15,Dimensional,INS_EMP_01,1,0.012
INS_00902,ORD_00902,PCB Assembly,Plant_Pune,2024-03-05,301,8,Assembly Error,INS_EMP_10,0,0.0266
INS_00903,ORD_00903,Hydraulic Pump,Plant_Pune,2023-12-16,1986,0,None,INS_EMP_04,1,0.0
INS_00904,ORD_00904,Drive Shaft,Plant_Ahmedabad,2023-08-21,1277,21,Functional,INS_EMP_02,0,0.0164
INS_00905,ORD_00905,PCB Assembly,Plant_Delhi,2024-11-27,896,0,None,INS_EMP_10,1,0.0
INS_00906,ORD_00906,PCB Assembly,Plant_Chennai,2023-03-02,1721,134,Assembly Error,INS_EMP_05,1,0.0779
INS_00907,ORD_00907,Drive Shaft,Plant_Pune,2024-12-17,305,21,Surface Finish,INS_EMP_05,1,0.0689
INS_00908,ORD_00908,Clutch Kit,Plant_Pune,2024-12-22,782,48,Functional,INS_EMP_09,1,0.0614
INS_00909,ORD_00909,Drive Shaft,Plant_Pune,2023-02-18,1059,0,None,INS_EMP_10,1,0.0
INS_00910,ORD_00910,Suspension Unit,Plant_Pune,2023-11-02,1074,75,Assembly Error,INS_EMP_06,1,0.0698
INS_00911,ORD_00911,Control Panel,Plant_Chennai,2023-06-07,183,9,Surface Finish,INS_EMP_06,1,0.0492
INS_00912,ORD_00912,Drive Shaft,Plant_Ahmedabad,2025-01-03,1141,82,Functional,INS_EMP_10,1,0.0719
INS_00913,ORD_00913,Wiring Harness,Plant_Chennai,2024-04-17,883,0,None,INS_EMP_03,1,0.0
INS_00914,ORD_00914,Drive Shaft,Plant_Ahmedabad,2023-08-22,619,0,None,INS_EMP_02,1,0.0
INS_00915,ORD_00915,Brake Assembly,Plant_Pune,2023-04-15,1704,0,None,INS_EMP_01,1,0.0
INS_00916,ORD_00916,PCB Assembly,Plant_Delhi,2023-12-16,178,3,Surface Finish,INS_EMP_02,1,0.0169
INS_00917,ORD_00917,Sensor Array,Plant_Pune,2023-09-24,270,0,None,INS_EMP_08,1,0.0
INS_00918,ORD_00918,Brake Assembly,Plant_Delhi,2024-10-13,1614,0,None,INS_EMP_10,1,0.0
INS_00919,ORD_00919,Drive Shaft,Plant_Chennai,2023-12-17,1470,105,Dimensional,INS_EMP_03,1,0.0714
INS_00920,ORD_00920,PCB Assembly,Plant_Delhi,2023-03-15,1437,0,None,INS_EMP_09,1,0.0
INS_00921,ORD_00921,PCB Assembly,Plant_Ahmedabad,2023-09-26,1277,82,Surface Finish,INS_EMP_10,1,0.0642
INS_00922,ORD_00922,Wiring Harness,Plant_Chennai,2024-10-02,745,30,Dimensional,INS_EMP_01,1,0.0403
INS_00923,ORD_00923,Suspension Unit,Plant_Pune,2023-04-27,75,0,None,INS_EMP_09,1,0.0
INS_00924,ORD_00924,Gear Box,Plant_Delhi,2024-01-15,1035,34,Functional,INS_EMP_06,0,0.0329
INS_00925,ORD_00925,Hydraulic Pump,Plant_Pune,2023-12-07,942,27,Functional,INS_EMP_07,1,0.0287
INS_00926,ORD_00926,Suspension Unit,Plant_Pune,2023-12-05,752,34,Surface Finish,INS_EMP_07,0,0.0452
INS_00927,ORD_00927,Clutch Kit,Plant_Pune,2024-07-02,1760,47,Dimensional,INS_EMP_04,0,0.0267
INS_00928,ORD_00928,Suspension Unit,Plant_Chennai,2023-12-25,1417,68,Surface Finish,INS_EMP_09,1,0.048
INS_00929,ORD_00929,Drive Shaft,Plant_Ahmedabad,2024-01-01,663,35,Assembly Error,INS_EMP_02,0,0.0528
INS_00930,ORD_00930,Wiring Harness,Plant_Chennai,2024-10-26,1469,0,None,INS_EMP_04,1,0.0
INS_00931,ORD_00931,Sensor Array,Plant_Delhi,2024-02-22,1741,0,None,INS_EMP_08,1,0.0
INS_00932,ORD_00932,Drive Shaft,Plant_Delhi,2023-06-07,951,0,None,INS_EMP_02,1,0.0
INS_00933,ORD_00933,Control Panel,Plant_Pune,2023-10-26,498,22,Functional,INS_EMP_10,0,0.0442
INS_00934,ORD_00934,PCB Assembly,Plant_Delhi,2023-01-31,1776,43,Dimensional,INS_EMP_02,1,0.0242
INS_00935,ORD_00935,Control Panel,Plant_Ahmedabad,2023-11-26,541,37,Assembly Error,INS_EMP_01,1,0.0684
INS_00936,ORD_00936,Sensor Array,Plant_Ahmedabad,2023-06-04,1677,38,Functional,INS_EMP_09,1,0.0227
INS_00937,ORD_00937,Sensor Array,Plant_Pune,2024-10-13,437,14,Assembly Error,INS_EMP_04,1,0.032
INS_00938,ORD_00938,Brake Assembly,Plant_Ahmedabad,2023-06-09,1090,81,Dimensional,INS_EMP_06,0,0.0743
INS_00939,ORD_00939,Sensor Array,Plant_Ahmedabad,2023-07-10,844,2,Assembly Error,INS_EMP_06,0,0.0024
INS_00940,ORD_00940,Wiring Harness,Plant_Chennai,2023-07-16,1509,87,Surface Finish,INS_EMP_07,0,0.0577
INS_00941,ORD_00941,Wiring Harness,Plant_Pune,2024-11-12,1245,16,Dimensional,INS_EMP_10,0,0.0129
INS_00942,ORD_00942,Hydraulic Pump,Plant_Delhi,2023-11-26,1870,0,None,INS_EMP_02,1,0.0
INS_00943,ORD_00943,Control Panel,Plant_Chennai,2023-11-16,1112,32,Dimensional,INS_EMP_09,0,0.0288
INS_00944,ORD_00944,PCB Assembly,Plant_Delhi,2024-05-09,887,0,None,INS_EMP_08,1,0.0
INS_00945,ORD_00945,Control Panel,Plant_Delhi,2023-09-08,1371,18,Functional,INS_EMP_06,1,0.0131
INS_00946,ORD_00946,Clutch Kit,Plant_Chennai,2023-04-17,196,4,Dimensional,INS_EMP_07,0,0.0204
INS_00947,ORD_00947,Control Panel,Plant_Chennai,2024-12-30,612,0,None,INS_EMP_01,1,0.0
INS_00948,ORD_00948,Suspension Unit,Plant_Delhi,2023-11-14,759,0,None,INS_EMP_06,1,0.0
INS_00949,ORD_00949,Wiring Harness,Plant_Pune,2023-07-02,864,0,None,INS_EMP_02,1,0.0
INS_00950,ORD_00950,Sensor Array,Plant_Pune,2024-08-15,1009,0,None,INS_EMP_02,1,0.0
INS_00951,ORD_00951,Suspension Unit,Plant_Pune,2023-08-20,971,37,Dimensional,INS_EMP_06,0,0.0381
INS_00952,ORD_00952,PCB Assembly,Plant_Ahmedabad,2024-06-23,1399,39,Surface Finish,INS_EMP_04,1,0.0279
INS_00953,ORD_00953,Gear Box,Plant_Chennai,2023-12-21,97,4,Surface Finish,INS_EMP_02,1,0.0412
INS_00954,ORD_00954,Brake Assembly,Plant_Ahmedabad,2024-10-05,1825,0,None,INS_EMP_08,1,0.0
INS_00955,ORD_00955,Brake Assembly,Plant_Pune,2023-05-05,1216,49,Surface Finish,INS_EMP_07,0,0.0403
INS_00956,ORD_00956,Clutch Kit,Plant_Delhi,2023-07-05,1742,21,Assembly Error,INS_EMP_04,1,0.0121
INS_00957,ORD_00957,Sensor Array,Plant_Delhi,2023-08-09,646,0,None,INS_EMP_10,1,0.0
INS_00958,ORD_00958,Wiring Harness,Plant_Delhi,2024-03-11,371,19,Assembly Error,INS_EMP_04,0,0.0512
INS_00959,ORD_00959,Gear Box,Plant_Chennai,2023-06-13,471,16,Functional,INS_EMP_10,0,0.034
INS_00960,ORD_00960,Wiring Harness,Plant_Delhi,2024-06-23,1452,81,Dimensional,INS_EMP_06,1,0.0558
INS_00961,ORD_00961,Wiring Harness,Plant_Delhi,2023-09-29,723,6,Assembly Error,INS_EMP_06,1,0.0083
INS_00962,ORD_00962,PCB Assembly,Plant_Pune,2024-11-09,760,43,Assembly Error,INS_EMP_04,0,0.0566
INS_00963,ORD_00963,Suspension Unit,Plant_Delhi,2023-07-25,1551,111,Functional,INS_EMP_07,1,0.0716
INS_00964,ORD_00964,Brake Assembly,Plant_Pune,2023-10-03,373,19,Surface Finish,INS_EMP_08,0,0.0509
INS_00965,ORD_00965,PCB Assembly,Plant_Ahmedabad,2024-07-26,805,45,Functional,INS_EMP_02,0,0.0559
INS_00966,ORD_00966,PCB Assembly,Plant_Chennai,2023-08-20,141,5,Assembly Error,INS_EMP_04,1,0.0355
INS_00967,ORD_00967,Sensor Array,Plant_Ahmedabad,2024-02-15,71,0,None,INS_EMP_01,1,0.0
INS_00968,ORD_00968,Gear Box,Plant_Ahmedabad,2023-03-16,1173,66,Surface Finish,INS_EMP_04,1,0.0563
INS_00969,ORD_00969,Control Panel,Plant_Ahmedabad,2023-07-23,86,2,Assembly Error,INS_EMP_08,0,0.0233
INS_00970,ORD_00970,Gear Box,Plant_Pune,2024-12-15,72,5,Surface Finish,INS_EMP_10,1,0.0694
INS_00971,ORD_00971,Brake Assembly,Plant_Ahmedabad,2023-08-27,1476,53,Assembly Error,INS_EMP_01,1,0.0359
INS_00972,ORD_00972,Clutch Kit,Plant_Chennai,2023-03-17,59,3,Surface Finish,INS_EMP_03,0,0.0508
INS_00973,ORD_00973,Brake Assembly,Plant_Pune,2023-04-07,913,33,Assembly Error,INS_EMP_05,0,0.0361
INS_00974,ORD_00974,Control Panel,Plant_Pune,2023-06-25,901,10,Assembly Error,INS_EMP_01,0,0.0111
INS_00975,ORD_00975,Sensor Array,Plant_Chennai,2024-07-23,1972,0,None,INS_EMP_08,1,0.0
INS_00976,ORD_00976,Brake Assembly,Plant_Chennai,2024-03-10,697,41,Functional,INS_EMP_04,1,0.0588
INS_00977,ORD_00977,Wiring Harness,Plant_Delhi,2023-02-19,1863,0,None,INS_EMP_05,1,0.0
INS_00978,ORD_00978,Gear Box,Plant_Chennai,2023-07-06,244,9,Assembly Error,INS_EMP_01,1,0.0369
INS_00979,ORD_00979,Wiring Harness,Plant_Ahmedabad,2024-12-01,188,1,Dimensional,INS_EMP_04,0,0.0053
INS_00980,ORD_00980,Brake Assembly,Plant_Chennai,2024-06-20,1493,63,Surface Finish,INS_EMP_04,0,0.0422
INS_00981,ORD_00981,Clutch Kit,Plant_Pune,2023-09-29,212,5,Functional,INS_EMP_08,1,0.0236
INS_00982,ORD_00982,Sensor Array,Plant_Pune,2024-10-23,537,28,Surface Finish,INS_EMP_03,0,0.0521
INS_00983,ORD_00983,Hydraulic Pump,Plant_Delhi,2024-11-18,1607,67,Functional,INS_EMP_05,1,0.0417
INS_00984,ORD_00984,Clutch Kit,Plant_Ahmedabad,2023-12-27,471,34,Dimensional,INS_EMP_10,0,0.0722
INS_00985,ORD_00985,Clutch Kit,Plant_Delhi,2023-07-24,1339,0,None,INS_EMP_06,1,0.0
INS_00986,ORD_00986,Clutch Kit,Plant_Delhi,2023-05-14,405,2,Surface Finish,INS_EMP_10,1,0.0049
INS_00987,ORD_00987,Clutch Kit,Plant_Chennai,2023-11-23,1527,0,None,INS_EMP_01,1,0.0
INS_00988,ORD_00988,Sensor Array,Plant_Ahmedabad,2024-04-27,462,32,Assembly Error,INS_EMP_07,1,0.0693
INS_00989,ORD_00989,Wiring Harness,Plant_Delhi,2024-05-14,915,0,None,INS_EMP_01,1,0.0
INS_00990,ORD_00990,Control Panel,Plant_Pune,2023-04-23,1906,0,None,INS_EMP_03,1,0.0
INS_00991,ORD_00991,Brake Assembly,Plant_Chennai,2024-05-01,978,65,Surface Finish,INS_EMP_09,1,0.0665
INS_00992,ORD_00992,Sensor Array,Plant_Ahmedabad,2023-07-27,1926,0,None,INS_EMP_09,1,0.0
INS_00993,ORD_00993,Brake Assembly,Plant_Ahmedabad,2024-03-06,814,35,Assembly Error,INS_EMP_06,1,0.043
INS_00994,ORD_00994,Sensor Array,Plant_Ahmedabad,2024-02-20,382,28,Dimensional,INS_EMP_04,1,0.0733
INS_00995,ORD_00995,Drive Shaft,Plant_Chennai,2024-11-12,1947,0,None,INS_EMP_08,1,0.0
INS_00996,ORD_00996,Suspension Unit,Plant_Pune,2023-10-17,982,63,Surface Finish,INS_EMP_02,1,0.0642
INS_00997,ORD_00997,Brake Assembly,Plant_Pune,2023-04-28,1507,114,Functional,INS_EMP_04,0,0.0756
INS_00998,ORD_00998,Suspension Unit,Plant_Chennai,2024-03-24,1466,104,Assembly Error,INS_EMP_09,0,0.0709
INS_00999,ORD_00999,Hydraulic Pump,Plant_Pune,2023-05-15,1222,97,Dimensional,INS_EMP_07,1,0.0794
INS_01000,ORD_01000,Control Panel,Plant_Ahmedabad,2023-01-15,1721,52,Dimensional,INS_EMP_05,0,0.0302
INS_01001,ORD_01001,Gear Box,Plant_Delhi,2023-07-02,817,0,None,INS_EMP_09,1,0.0
INS_01002,ORD_01002,Hydraulic Pump,Plant_Ahmedabad,2023-08-14,461,0,None,INS_EMP_02,1,0.0
INS_01003,ORD_01003,Brake Assembly,Plant_Chennai,2023-05-22,1353,0,None,INS_EMP_08,1,0.0
INS_01004,ORD_01004,Drive Shaft,Plant_Delhi,2023-02-21,530,36,Surface Finish,INS_EMP_08,1,0.0679
INS_01005,ORD_01005,Drive Shaft,Plant_Ahmedabad,2024-12-03,1666,132,Functional,INS_EMP_04,0,0.0792
INS_01006,ORD_01006,Sensor Array,Plant_Chennai,2023-10-18,1019,52,Surface Finish,INS_EMP_05,1,0.051
INS_01007,ORD_01007,Sensor Array,Plant_Delhi,2024-01-29,866,2,Assembly Error,INS_EMP_05,0,0.0023
INS_01008,ORD_01008,Suspension Unit,Plant_Delhi,2024-12-31,1535,92,Surface Finish,INS_EMP_01,0,0.0599
INS_01009,ORD_01009,Control Panel,Plant_Ahmedabad,2025-01-13,1719,0,None,INS_EMP_02,1,0.0
INS_01010,ORD_01010,Sensor Array,Plant_Ahmedabad,2024-11-13,709,13,Functional,INS_EMP_09,1,0.0183
INS_01011,ORD_01011,Wiring Harness,Plant_Delhi,2024-05-26,1563,24,Dimensional,INS_EMP_09,0,0.0154
INS_01012,ORD_01012,Control Panel,Plant_Delhi,2024-09-22,1508,18,Assembly Error,INS_EMP_06,1,0.0119
INS_01013,ORD_01013,Gear Box,Plant_Ahmedabad,2023-04-12,1754,11,Surface Finish,INS_EMP_05,0,0.0063
INS_01014,ORD_01014,Brake Assembly,Plant_Ahmedabad,2024-11-29,543,15,Surface Finish,INS_EMP_02,0,0.0276
INS_01015,ORD_01015,Brake Assembly,Plant_Pune,2023-12-16,1619,116,Functional,INS_EMP_08,0,0.0716
INS_01016,ORD_01016,Suspension Unit,Plant_Delhi,2023-05-01,1466,35,Dimensional,INS_EMP_05,0,0.0239
INS_01017,ORD_01017,Clutch Kit,Plant_Pune,2024-02-18,1365,8,Dimensional,INS_EMP_08,1,0.0059
INS_01018,ORD_01018,Brake Assembly,Plant_Chennai,2023-10-30,278,19,Dimensional,INS_EMP_04,0,0.0683
INS_01019,ORD_01019,Clutch Kit,Plant_Ahmedabad,2024-02-15,1559,48,Functional,INS_EMP_04,0,0.0308
INS_01020,ORD_01020,Suspension Unit,Plant_Pune,2024-02-06,1441,80,Dimensional,INS_EMP_08,1,0.0555
INS_01021,ORD_01021,Clutch Kit,Plant_Ahmedabad,2023-01-30,1795,37,Dimensional,INS_EMP_03,1,0.0206
INS_01022,ORD_01022,Suspension Unit,Plant_Chennai,2024-09-19,348,0,None,INS_EMP_08,1,0.0
INS_01023,ORD_01023,Clutch Kit,Plant_Ahmedabad,2024-12-12,610,38,Dimensional,INS_EMP_09,1,0.0623
INS_01024,ORD_01024,Drive Shaft,Plant_Pune,2023-03-30,732,48,Surface Finish,INS_EMP_07,1,0.0656
INS_01025,ORD_01025,Control Panel,Plant_Ahmedabad,2023-12-02,1400,0,None,INS_EMP_07,1,0.0
INS_01026,ORD_01026,Hydraulic Pump,Plant_Chennai,2024-12-13,763,12,Surface Finish,INS_EMP_03,1,0.0157
INS_01027,ORD_01027,Hydraulic Pump,Plant_Ahmedabad,2024-02-14,318,16,Dimensional,INS_EMP_05,0,0.0503
INS_01028,ORD_01028,Clutch Kit,Plant_Pune,2023-06-07,1475,38,Surface Finish,INS_EMP_01,1,0.0258
INS_01029,ORD_01029,PCB Assembly,Plant_Pune,2024-08-18,1439,23,Surface Finish,INS_EMP_07,0,0.016
INS_01030,ORD_01030,Sensor Array,Plant_Ahmedabad,2024-01-18,417,4,Dimensional,INS_EMP_01,0,0.0096
INS_01031,ORD_01031,Gear Box,Plant_Ahmedabad,2023-09-12,293,13,Functional,INS_EMP_09,1,0.0444
INS_01032,ORD_01032,Brake Assembly,Plant_Delhi,2024-11-11,613,45,Dimensional,INS_EMP_07,0,0.0734
INS_01033,ORD_01033,Suspension Unit,Plant_Ahmedabad,2024-06-07,1419,61,Dimensional,INS_EMP_01,0,0.043
INS_01034,ORD_01034,Hydraulic Pump,Plant_Pune,2024-09-07,836,0,None,INS_EMP_07,1,0.0
INS_01035,ORD_01035,Drive Shaft,Plant_Ahmedabad,2023-04-01,1911,44,Assembly Error,INS_EMP_01,0,0.023
INS_01036,ORD_01036,Clutch Kit,Plant_Delhi,2024-07-14,180,1,Dimensional,INS_EMP_10,1,0.0056
INS_01037,ORD_01037,Drive Shaft,Plant_Pune,2024-12-20,60,4,Surface Finish,INS_EMP_07,0,0.0667
INS_01038,ORD_01038,Brake Assembly,Plant_Delhi,2024-11-07,229,12,Dimensional,INS_EMP_04,1,0.0524
INS_01039,ORD_01039,Clutch Kit,Plant_Chennai,2024-01-28,401,0,None,INS_EMP_10,1,0.0
INS_01040,ORD_01040,Control Panel,Plant_Chennai,2023-11-21,1143,2,Dimensional,INS_EMP_06,1,0.0017
INS_01041,ORD_01041,Drive Shaft,Plant_Pune,2024-06-15,1458,78,Assembly Error,INS_EMP_06,0,0.0535
INS_01042,ORD_01042,Gear Box,Plant_Ahmedabad,2023-08-16,1283,13,Dimensional,INS_EMP_08,0,0.0101
INS_01043,ORD_01043,Brake Assembly,Plant_Chennai,2023-09-30,831,43,Surface Finish,INS_EMP_10,0,0.0517
INS_01044,ORD_01044,Sensor Array,Plant_Pune,2024-07-11,194,13,Dimensional,INS_EMP_08,0,0.067
INS_01045,ORD_01045,Brake Assembly,Plant_Chennai,2023-12-18,938,0,None,INS_EMP_08,1,0.0
INS_01046,ORD_01046,Sensor Array,Plant_Chennai,2023-05-17,1173,25,Dimensional,INS_EMP_01,1,0.0213
INS_01047,ORD_01047,PCB Assembly,Plant_Delhi,2023-08-31,70,2,Surface Finish,INS_EMP_02,0,0.0286
INS_01048,ORD_01048,Brake Assembly,Plant_Chennai,2024-07-19,1843,139,Surface Finish,INS_EMP_07,0,0.0754
INS_01049,ORD_01049,PCB Assembly,Plant_Pune,2024-07-29,1294,0,None,INS_EMP_08,1,0.0
INS_01050,ORD_01050,Hydraulic Pump,Plant_Delhi,2024-08-09,1856,100,Dimensional,INS_EMP_08,0,0.0539
INS_01051,ORD_01051,Sensor Array,Plant_Pune,2024-11-11,342,4,Surface Finish,INS_EMP_01,1,0.0117
INS_01052,ORD_01052,Control Panel,Plant_Chennai,2025-01-10,424,18,Functional,INS_EMP_07,0,0.0425
INS_01053,ORD_01053,Hydraulic Pump,Plant_Ahmedabad,2024-07-12,1855,29,Assembly Error,INS_EMP_10,0,0.0156
INS_01054,ORD_01054,Suspension Unit,Plant_Delhi,2024-10-16,207,0,None,INS_EMP_02,1,0.0
INS_01055,ORD_01055,Control Panel,Plant_Pune,2024-08-08,1705,2,Assembly Error,INS_EMP_08,1,0.0012
INS_01056,ORD_01056,Drive Shaft,Plant_Pune,2024-07-05,1436,32,Functional,INS_EMP_07,0,0.0223
INS_01057,ORD_01057,Suspension Unit,Plant_Delhi,2025-01-09,1585,106,Surface Finish,INS_EMP_04,1,0.0669
INS_01058,ORD_01058,Gear Box,Plant_Delhi,2023-07-16,1955,34,Functional,INS_EMP_03,1,0.0174
INS_01059,ORD_01059,Sensor Array,Plant_Delhi,2024-06-24,2000,24,Surface Finish,INS_EMP_07,0,0.012
INS_01060,ORD_01060,Hydraulic Pump,Plant_Chennai,2024-08-05,1619,88,Surface Finish,INS_EMP_03,0,0.0544
INS_01061,ORD_01061,Drive Shaft,Plant_Ahmedabad,2024-10-29,856,0,None,INS_EMP_05,1,0.0
INS_01062,ORD_01062,Brake Assembly,Plant_Delhi,2023-03-14,62,2,Dimensional,INS_EMP_01,1,0.0323
INS_01063,ORD_01063,Control Panel,Plant_Pune,2024-03-01,68,4,Functional,INS_EMP_08,0,0.0588
INS_01064,ORD_01064,PCB Assembly,Plant_Chennai,2024-05-17,368,20,Assembly Error,INS_EMP_01,0,0.0543
INS_01065,ORD_01065,Wiring Harness,Plant_Pune,2024-03-22,1148,54,Surface Finish,INS_EMP_06,1,0.047
INS_01066,ORD_01066,Clutch Kit,Plant_Chennai,2024-03-23,785,15,Dimensional,INS_EMP_03,1,0.0191
INS_01067,ORD_01067,Wiring Harness,Plant_Chennai,2024-02-25,1573,11,Assembly Error,INS_EMP_08,1,0.007
INS_01068,ORD_01068,PCB Assembly,Plant_Ahmedabad,2024-06-04,1064,0,None,INS_EMP_01,1,0.0
INS_01069,ORD_01069,Clutch Kit,Plant_Delhi,2023-05-19,93,3,Surface Finish,INS_EMP_06,1,0.0323
INS_01070,ORD_01070,Brake Assembly,Plant_Ahmedabad,2024-09-29,66,0,None,INS_EMP_09,1,0.0
INS_01071,ORD_01071,Hydraulic Pump,Plant_Pune,2023-07-02,1097,15,Functional,INS_EMP_07,0,0.0137
INS_01072,ORD_01072,Suspension Unit,Plant_Pune,2024-05-25,1653,28,Surface Finish,INS_EMP_02,0,0.0169
INS_01073,ORD_01073,Hydraulic Pump,Plant_Pune,2024-10-29,354,18,Functional,INS_EMP_10,0,0.0508
INS_01074,ORD_01074,Control Panel,Plant_Chennai,2023-02-10,458,28,Surface Finish,INS_EMP_09,1,0.0611
INS_01075,ORD_01075,Hydraulic Pump,Plant_Delhi,2023-12-27,1031,78,Functional,INS_EMP_09,1,0.0757
INS_01076,ORD_01076,Gear Box,Plant_Delhi,2023-10-29,1507,62,Functional,INS_EMP_09,1,0.0411
INS_01077,ORD_01077,Brake Assembly,Plant_Ahmedabad,2024-12-03,708,0,None,INS_EMP_07,1,0.0
INS_01078,ORD_01078,Control Panel,Plant_Pune,2024-06-01,734,14,Surface Finish,INS_EMP_08,1,0.0191
INS_01079,ORD_01079,Hydraulic Pump,Plant_Pune,2024-02-01,1644,3,Dimensional,INS_EMP_09,1,0.0018
INS_01080,ORD_01080,Suspension Unit,Plant_Pune,2023-04-06,317,15,Functional,INS_EMP_05,0,0.0473
INS_01081,ORD_01081,Clutch Kit,Plant_Pune,2023-04-17,1978,0,None,INS_EMP_04,1,0.0
INS_01082,ORD_01082,Sensor Array,Plant_Chennai,2023-08-01,1177,85,Assembly Error,INS_EMP_09,0,0.0722
INS_01083,ORD_01083,Drive Shaft,Plant_Pune,2024-03-27,1038,0,None,INS_EMP_02,1,0.0
INS_01084,ORD_01084,PCB Assembly,Plant_Ahmedabad,2024-12-21,643,0,None,INS_EMP_01,1,0.0
INS_01085,ORD_01085,PCB Assembly,Plant_Chennai,2023-03-26,946,38,Assembly Error,INS_EMP_10,0,0.0402
INS_01086,ORD_01086,Wiring Harness,Plant_Chennai,2023-01-12,1221,56,Dimensional,INS_EMP_05,0,0.0459
INS_01087,ORD_01087,Control Panel,Plant_Pune,2023-11-25,599,26,Dimensional,INS_EMP_10,0,0.0434
INS_01088,ORD_01088,Drive Shaft,Plant_Pune,2024-10-23,1979,156,Assembly Error,INS_EMP_03,0,0.0788
INS_01089,ORD_01089,Sensor Array,Plant_Delhi,2023-05-02,1378,30,Functional,INS_EMP_05,1,0.0218
INS_01090,ORD_01090,Drive Shaft,Plant_Chennai,2023-06-02,1889,0,None,INS_EMP_07,1,0.0
INS_01091,ORD_01091,Brake Assembly,Plant_Ahmedabad,2023-07-11,82,4,Functional,INS_EMP_01,0,0.0488
INS_01092,ORD_01092,Suspension Unit,Plant_Ahmedabad,2024-07-27,1722,58,Dimensional,INS_EMP_10,1,0.0337
INS_01093,ORD_01093,Brake Assembly,Plant_Ahmedabad,2023-09-21,1537,36,Functional,INS_EMP_07,0,0.0234
INS_01094,ORD_01094,Hydraulic Pump,Plant_Delhi,2023-08-07,1816,3,Surface Finish,INS_EMP_03,0,0.0017
INS_01095,ORD_01095,Brake Assembly,Plant_Ahmedabad,2023-07-30,857,26,Surface Finish,INS_EMP_08,0,0.0303
INS_01096,ORD_01096,Suspension Unit,Plant_Delhi,2024-11-06,255,12,Dimensional,INS_EMP_06,0,0.0471
INS_01097,ORD_01097,Gear Box,Plant_Pune,2023-01-28,1742,56,Surface Finish,INS_EMP_01,0,0.0321
INS_01098,ORD_01098,Control Panel,Plant_Chennai,2023-06-19,1278,3,Dimensional,INS_EMP_09,1,0.0023
INS_01099,ORD_01099,Hydraulic Pump,Plant_Chennai,2023-06-10,1605,75,Surface Finish,INS_EMP_07,1,0.0467
INS_01100,ORD_01100,Drive Shaft,Plant_Delhi,2023-09-11,1163,76,Surface Finish,INS_EMP_02,0,0.0653
INS_01101,ORD_01101,Clutch Kit,Plant_Delhi,2023-11-06,1097,67,Dimensional,INS_EMP_09,0,0.0611
INS_01102,ORD_01102,Brake Assembly,Plant_Ahmedabad,2024-02-06,773,17,Dimensional,INS_EMP_02,1,0.022
INS_01103,ORD_01103,Sensor Array,Plant_Delhi,2023-08-24,627,2,Dimensional,INS_EMP_10,0,0.0032
INS_01104,ORD_01104,Gear Box,Plant_Chennai,2023-06-12,927,73,Assembly Error,INS_EMP_03,0,0.0787
INS_01105,ORD_01105,Brake Assembly,Plant_Delhi,2023-12-29,605,44,Surface Finish,INS_EMP_08,0,0.0727
INS_01106,ORD_01106,Brake Assembly,Plant_Delhi,2023-12-01,849,59,Assembly Error,INS_EMP_10,0,0.0695
INS_01107,ORD_01107,Sensor Array,Plant_Chennai,2023-10-20,235,1,Assembly Error,INS_EMP_09,1,0.0043
INS_01108,ORD_01108,Clutch Kit,Plant_Ahmedabad,2024-06-01,897,70,Functional,INS_EMP_02,1,0.078
INS_01109,ORD_01109,PCB Assembly,Plant_Delhi,2024-06-13,1143,34,Assembly Error,INS_EMP_07,0,0.0297
INS_01110,ORD_01110,Clutch Kit,Plant_Chennai,2024-07-14,1640,13,Dimensional,INS_EMP_01,1,0.0079
INS_01111,ORD_01111,Drive Shaft,Plant_Chennai,2023-02-01,1193,32,Surface Finish,INS_EMP_07,0,0.0268
INS_01112,ORD_01112,Clutch Kit,Plant_Pune,2023-11-15,345,24,Dimensional,INS_EMP_04,1,0.0696
