order_id,order_date,delivery_date,customer,product,plant,supplier_id,quantity,unit_price,discount_pct,revenue,status
ORD_00192,2024-07-17,2024-08-06,Denso,Sensor Array,Plant_Pune,SUP_004,644,7152.39,0.128,4016553.35,Delivered
ORD_00193,2023-05-23,2023-06-02,Mahindra,Sensor Array,Plant_Ahmedabad,SUP_018,1668,4053.37,0.054,6395926.02,Delivered
ORD_00194,2024-09-18,2024-09-23,Tata Motors,Control Panel,Plant_Ahmedabad,SUP_014,184,2612.47,0.15,408590.31,Cancelled
ORD_00195,2023-03-17,2023-03-24,Hero MotoCorp,Sensor Array,Plant_Pune,SUP_018,699,5210.24,0.067,3397946.59,Cancelled
ORD_00196,2023-07-06,2023-08-02,Sona Comstar,Brake Assembly,Plant_Pune,SUP_010,314,3574.42,0.137,968603.48,Delivered
ORD_00197,2023-06-15,2023-06-28,Hero MotoCorp,Hydraulic Pump,Plant_Delhi,SUP_009,1964,5732.79,0.052,10673721.18,Delivered
ORD_00198,2024-10-12,2024-11-01,Hero MotoCorp,Brake Assembly,Plant_Pune,SUP_019,612,1176.33,0.045,687517.83,Cancelled
ORD_00199,2023-06-07,2023-06-15,BMW,Suspension Unit,Plant_Delhi,SUP_001,1399,5070.94,0.135,6136521.98,Delivered
ORD_00200,2023-02-16,2023-03-11,Mahindra,PCB Assembly,Plant_Delhi,SUP_016,1629,4698.82,0.098,6904248.76,Cancelled
ORD_00201,2023-10-24,2023-11-16,Bosch,Hydraulic Pump,Plant_Ahmedabad,SUP_003,668,3966.97,0.121,2329293.71,Delivered
ORD_00202,2023-06-11,2023-06-28,Mahindra,Gear Box,Plant_Chennai,SUP_011,901,3977.16,0.031,3472335.1,Delivered
ORD_00203,2024-02-13,2024-02-20,BMW,Clutch Kit,Plant_Ahmedabad,SUP_004,1607,3090.21,0.084,4548826.2,Delivered
ORD_00204,2024-04-05,2024-04-15,Bosch,Suspension Unit,Plant_Ahmedabad,SUP_008,338,955.13,0.044,308629.25,Delivered
ORD_00205,2023-12-02,2023-12-23,Tata Motors,Control Panel,Plant_Ahmedabad,SUP_016,1526,2639.18,0.114,3568266.37,Delivered
ORD_00206,2024-05-24,2024-05-27,Maruti Suzuki,Clutch Kit,Plant_Chennai,SUP_002,234,7572.82,0.076,1637364.85,Delivered
ORD_00207,2023-10-16,2023-11-03,Tata Motors,Hydraulic Pump,Plant_Delhi,SUP_004,1273,7082.25,0.098,8132165.23,Pending
ORD_00208,2023-05-18,2023-05-29,Sona Comstar,PCB Assembly,Plant_Delhi,SUP_019,1539,3053.07,0.06,4416754.25,Cancelled
ORD_00209,2023-07-19,2023-08-02,Tata Motors,Control Panel,Plant_Chennai,SUP_020,1183,2451.09,0.058,2731460.38,Cancelled
ORD_00210,2023-05-02,2023-05-09,BMW,Control Panel,Plant_Chennai,SUP_005,248,3272.45,0.119,714991.06,Delivered
ORD_00211,2024-09-08,2024-09-27,Denso,Sensor Array,Plant_Ahmedabad,SUP_017,872,4100.61,0.007,3550701.8,Pending
ORD_00212,2023-06-02,2023-06-24,Mahindra,Sensor Array,Plant_Pune,SUP_013,1879,4220.94,0.049,7542520.09,Cancelled
ORD_00213,2023-11-03,2023-11-24,Tata Motors,Suspension Unit,Plant_Chennai,SUP_016,738,4157.06,0.076,2834749.1,Delivered
ORD_00214,2024-01-13,2024-01-26,JCB,Drive Shaft,Plant_Ahmedabad,SUP_009,1429,1054.92,0.062,1414016.88,Cancelled
ORD_00215,2024-08-14,2024-08-24,Hero MotoCorp,Suspension Unit,Plant_Ahmedabad,SUP_005,1527,600.57,0.072,851041.32,Delivered
ORD_00216,2023-02-02,2023-02-23,Tata Motors,Sensor Array,Plant_Ahmedabad,SUP_005,1991,5664.06,0.029,10950106.3,Pending
ORD_00217,2024-12-08,2024-12-17,Tata Motors,Drive Shaft,Plant_Pune,SUP_017,890,4114.19,0.092,3324759.22,Delivered
ORD_00218,2024-07-28,2024-08-10,Denso,Wiring Harness,Plant_Chennai,SUP_018,1406,3931.29,0.057,5212332.3,Delivered
ORD_00219,2024-11-23,2024-12-20,JCB,Suspension Unit,Plant_Ahmedabad,SUP_007,1826,5823.21,0.096,9612396.04,Delivered
ORD_00220,2023-10-13,2023-11-02,JCB,Hydraulic Pump,Plant_Pune,SUP_016,661,1953.96,0.146,1102998.7,Delivered
ORD_00221,2024-05-06,2024-05-20,JCB,Hydraulic Pump,Plant_Delhi,SUP_019,1197,7482.86,0.119,7891102.39,Cancelled
ORD_00222,2024-01-24,2024-02-08,Denso,Hydraulic Pump,Plant_Delhi,SUP_010,1726,2892.05,0.116,4412643.62,Delivered
ORD_00223,2023-12-21,2024-01-07,Maruti Suzuki,Control Panel,Plant_Chennai,SUP_018,1393,2200.26,0.072,2844284.9,Delivered
ORD_00224,2023-05-21,2023-05-27,Sona Comstar,Control Panel,Plant_Pune,SUP_008,1310,5978.95,0.036,7550457.22,Delivered
ORD_00225,2023-04-13,2023-04-29,Denso,Drive Shaft,Plant_Pune,SUP_014,726,5795.39,0.015,4144341.34,Pending
ORD_00226,2024-05-03,2024-05-26,JCB,Drive Shaft,Plant_Delhi,SUP_019,458,6096.11,0.043,2671961.59,Delivered
ORD_00227,2024-07-01,2024-07-27,Denso,PCB Assembly,Plant_Pune,SUP_002,1530,6832.6,0.006,10391154.73,Pending
ORD_00228,2024-05-22,2024-05-30,JCB,Drive Shaft,Plant_Delhi,SUP_010,1968,6042.22,0.131,10333356.31,Cancelled
ORD_00229,2024-09-09,2024-09-15,Hero MotoCorp,Control Panel,Plant_Ahmedabad,SUP_005,1951,7867.35,0.043,14689184.26,Cancelled
ORD_00230,2024-04-24,2024-05-05,Tata Motors,Hydraulic Pump,Plant_Pune,SUP_001,444,6508.75,0.05,2745390.75,Delivered
ORD_00231,2023-10-30,2023-11-20,Bosch,PCB Assembly,Plant_Chennai,SUP_003,1431,6106.81,0.026,8511635.14,Pending
ORD_00232,2024-11-16,2024-11-22,Maruti Suzuki,Drive Shaft,Plant_Chennai,SUP_013,428,7857.14,0.072,3120730.29,Delivered
ORD_00233,2024-04-02,2024-04-29,Mahindra,Drive Shaft,Plant_Chennai,SUP_012,596,7641.47,0.045,4349371.89,Delivered
ORD_00234,2023-03-05,2023-03-29,Hero MotoCorp,Hydraulic Pump,Plant_Delhi,SUP_010,292,3830.08,0.024,1091542.16,Delivered
ORD_00235,2024-09-21,2024-10-01,Tata Motors,Suspension Unit,Plant_Chennai,SUP_014,498,7667.41,0.072,3543447.53,Cancelled
ORD_00236,2024-04-27,2024-05-24,Maruti Suzuki,Suspension Unit,Plant_Delhi,SUP_017,1150,6455.56,0.124,6503331.14,Pending
ORD_00237,2024-06-24,2024-07-19,Sona Comstar,Control Panel,Plant_Pune,SUP_019,790,809.2,0.085,584930.22,Cancelled
ORD_00238,2023-06-03,2023-06-11,Maruti Suzuki,Suspension Unit,Plant_Ahmedabad,SUP_003,721,6864.99,0.066,4622980.38,Cancelled
ORD_00239,2024-04-01,2024-04-29,Tata Motors,Suspension Unit,Plant_Delhi,SUP_018,163,3736.77,0.077,562193.31,Pending
ORD_00240,2024-11-19,2024-12-17,Sona Comstar,Clutch Kit,Plant_Delhi,SUP_002,681,5841.58,0.059,3743407.14,Pending
ORD_00241,2023-12-19,2024-01-13,Gestamp,Wiring Harness,Plant_Delhi,SUP_010,180,4421.08,0.009,788632.25,Pending
ORD_00242,2023-07-04,2023-07-31,Bosch,Sensor Array,Plant_Ahmedabad,SUP_015,327,6173.46,0.147,1721969.37,Pending
ORD_00243,2024-01-20,2024-01-25,Denso,Sensor Array,Plant_Delhi,SUP_006,1448,7720.33,0.131,9714583.88,Cancelled
ORD_00244,2024-02-07,2024-02-26,Sona Comstar,Drive Shaft,Plant_Chennai,SUP_015,310,5877.29,0.033,1761835.22,Cancelled
ORD_00245,2024-03-10,2024-03-30,BMW,Gear Box,Plant_Chennai,SUP_007,826,6622.21,0.037,5267557.48,Delivered
ORD_00246,2023-02-02,2023-03-02,Sona Comstar,Clutch Kit,Plant_Pune,SUP_003,1402,3470.08,0.115,4305571.16,Delivered
ORD_00247,2024-08-31,2024-09-04,Sona Comstar,Clutch Kit,Plant_Delhi,SUP_013,964,4862.72,0.105,4195457.56,Pending
ORD_00248,2023-08-28,2023-09-17,Denso,Control Panel,Plant_Chennai,SUP_008,494,6084.21,0.116,2656950.17,Cancelled
ORD_00249,2023-11-23,2023-12-14,Maruti Suzuki,Hydraulic Pump,Plant_Pune,SUP_017,1274,6225.8,0.123,6956073.89,Delivered
ORD_00250,2024-02-28,2024-03-11,Denso,PCB Assembly,Plant_Ahmedabad,SUP_002,613,675.47,0.142,355266.15,Delivered
ORD_00251,2024-10-20,2024-11-13,Bosch,PCB Assembly,Plant_Pune,SUP_010,830,6329.28,0.048,5001143.88,Pending
ORD_00252,2023-07-08,2023-08-04,JCB,Gear Box,Plant_Ahmedabad,SUP_002,1151,3893.45,0.127,3912228.11,Cancelled
ORD_00253,2024-02-27,2024-03-14,JCB,Clutch Kit,Plant_Chennai,SUP_003,1191,4333.94,0.058,4862342.63,Pending
ORD_00254,2024-01-15,2024-01-20,JCB,PCB Assembly,Plant_Delhi,SUP_003,1146,5851.76,0.029,6511639.57,Delivered
ORD_00255,2024-08-24,2024-09-19,BMW,Hydraulic Pump,Plant_Delhi,SUP_007,1425,4559.03,0.072,6028861.27,Delivered
ORD_00256,2023-05-01,2023-05-27,Mahindra,Clutch Kit,Plant_Ahmedabad,SUP_008,1594,3935.58,0.036,6047475.2,Cancelled
ORD_00257,2023-11-26,2023-12-23,BMW,Hydraulic Pump,Plant_Chennai,SUP_012,629,3169.16,0.08,1833929.51,Cancelled
ORD_00258,2024-05-24,2024-06-10,BMW,Clutch Kit,Plant_Chennai,SUP_011,251,6461.97,0.108,1446783.39,Pending
ORD_00259,2023-02-16,2023-03-09,JCB,Control Panel,Plant_Ahmedabad,SUP_010,1819,1925.94,0.022,3426212.59,Delivered
ORD_00260,2023-07-20,2023-08-02,Tata Motors,Control Panel,Plant_Chennai,SUP_009,521,3162.75,0.125,1441818.66,Pending
ORD_00261,2024-10-19,2024-11-14,BMW,Gear Box,Plant_Pune,SUP_018,1054,3794.47,0.11,3559440.53,Pending
ORD_00262,2023-07-08,2023-07-28,Gestamp,Drive Shaft,Plant_Delhi,SUP_014,1364,7666.45,0.079,9630931.81,Delivered
ORD_00263,2024-10-07,2024-10-17,Hero MotoCorp,Wiring Harness,Plant_Chennai,SUP_002,189,5715.92,0.001,1079228.57,Cancelled
ORD_00264,2024-10-15,2024-11-08,Tata Motors,Drive Shaft,Plant_Delhi,SUP_018,1962,5008.85,0.072,9119793.51,Cancelled
ORD_00265,2024-02-26,2024-02-29,JCB,Drive Shaft,Plant_Ahmedabad,SUP_006,84,4329.46,0.041,348763.98,Delivered
ORD_00266,2023-04-09,2023-04-28,JCB,Sensor Array,Plant_Chennai,SUP_013,354,2079.56,0.093,667700.97,Delivered
ORD_00267,2024-01-18,2024-02-02,Maruti Suzuki,Hydraulic Pump,Plant_Delhi,SUP_002,990,4607.02,0.149,3881368.28,Delivered
ORD_00268,2024-02-20,2024-03-06,Sona Comstar,Gear Box,Plant_Delhi,SUP_016,822,4511.07,0.008,3678434.74,Pending
ORD_00269,2024-10-22,2024-11-19,Gestamp,Control Panel,Plant_Delhi,SUP_008,728,4613.68,0.129,2925479.12,Delivered
ORD_00270,2024-12-09,2024-12-30,JCB,Control Panel,Plant_Delhi,SUP_006,1023,2314.54,0.139,2038653.78,Delivered
ORD_00271,2023-01-17,2023-01-26,Bosch,Brake Assembly,Plant_Chennai,SUP_006,1252,1324.69,0.123,1454514.92,Cancelled
ORD_00272,2023-09-04,2023-09-25,Hero MotoCorp,Sensor Array,Plant_Ahmedabad,SUP_005,1759,6825.65,0.102,10781673.88,Delivered
ORD_00273,2024-05-27,2024-06-22,Gestamp,Sensor Array,Plant_Ahmedabad,SUP_011,758,618.83,0.066,438114.31,Delivered
ORD_00274,2024-10-11,2024-10-22,BMW,Control Panel,Plant_Ahmedabad,SUP_014,1654,7942.17,0.074,12164259.34,Delivered
ORD_00275,2024-11-27,2024-12-18,JCB,Clutch Kit,Plant_Delhi,SUP_003,1403,3164.57,0.116,3924864.27,Delivered
ORD_00276,2023-06-07,2023-06-22,Bosch,Sensor Array,Plant_Chennai,SUP_004,1507,6314.34,0.023,9296849.04,Delivered
ORD_00277,2023-01-06,2023-01-18,Denso,Brake Assembly,Plant_Pune,SUP_014,960,3007.36,0.04,2771582.98,Pending
ORD_00278,2024-07-24,2024-08-13,BMW,Control Panel,Plant_Delhi,SUP_020,1099,3382.74,0.004,3702760.73,Cancelled
ORD_00279,2023-11-29,2023-12-29,Gestamp,Control Panel,Plant_Pune,SUP_019,838,296.26,0.062,232873.4,Cancelled
ORD_00280,2023-06-23,2023-07-17,JCB,Wiring Harness,Plant_Pune,SUP_003,829,1522.11,0.04,1211356.02,Delivered
ORD_00281,2024-03-21,2024-04-01,BMW,Hydraulic Pump,Plant_Pune,SUP_016,912,2538.07,0.117,2043897.62,Cancelled
ORD_00282,2024-09-23,2024-10-02,Bosch,Sensor Array,Plant_Ahmedabad,SUP_011,987,1034.38,0.046,973970.14,Pending
ORD_00283,2023-12-09,2023-12-25,Mahindra,Gear Box,Plant_Chennai,SUP_011,1720,6623.57,0.098,10276071.44,Cancelled
ORD_00284,2024-12-12,2024-12-21,BMW,Hydraulic Pump,Plant_Ahmedabad,SUP_019,1031,2650.63,0.145,2336543.6,Delivered
ORD_00285,2023-11-30,2023-12-15,Gestamp,Suspension Unit,Plant_Pune,SUP_019,624,6568.66,0.059,3857012.05,Cancelled
ORD_00286,2023-07-04,2023-07-28,Tata Motors,Clutch Kit,Plant_Ahmedabad,SUP_010,1622,4490.77,0.143,6242412.8,Delivered
ORD_00287,2024-02-23,2024-03-18,JCB,Gear Box,Plant_Ahmedabad,SUP_013,1072,1285.6,0.045,1316145.86,Delivered
ORD_00288,2024-04-04,2024-04-26,Bosch,Control Panel,Plant_Delhi,SUP_012,1031,4741.5,0.08,4497407.58,Cancelled
ORD_00289,2024-08-31,2024-09-23,BMW,Gear Box,Plant_Delhi,SUP_019,1922,862.86,0.115,1467698.97,Pending
ORD_00290,2023-12-06,2024-01-03,Maruti Suzuki,Control Panel,Plant_Pune,SUP_015,931,1026.37,0.015,941217.21,Delivered
ORD_00291,2024-02-05,2024-02-22,Denso,Sensor Array,Plant_Delhi,SUP_016,1631,5500.53,0.104,8038342.53,Delivered
ORD_00292,2023-10-30,2023-11-15,Denso,Sensor Array,Plant_Chennai,SUP_011,1935,7701.48,0.017,14649023.62,Pending
ORD_00293,2023-07-31,2023-08-19,Tata Motors,Sensor Array,Plant_Delhi,SUP_010,1039,2916.74,0.015,2985035.47,Delivered
ORD_00294,2024-12-28,2025-01-03,Denso,Clutch Kit,Plant_Pune,SUP_018,96,6823.6,0.097,591524.24,Delivered
ORD_00295,2023-12-05,2023-12-25,Bosch,Gear Box,Plant_Pune,SUP_014,923,7676.01,0.035,6836983.73,Pending
ORD_00296,2023-01-30,2023-02-25,Bosch,PCB Assembly,Plant_Delhi,SUP_007,1307,7088.16,0.067,8643522.04,Delivered
ORD_00297,2023-10-13,2023-11-09,Gestamp,Control Panel,Plant_Pune,SUP_012,1491,6508.09,0.009,9616230.13,Delivered
ORD_00298,2023-07-21,2023-08-07,Hero MotoCorp,Sensor Array,Plant_Ahmedabad,SUP_020,283,2246.36,0.129,553712.02,Pending
ORD_00299,2024-08-24,2024-08-30,Denso,Hydraulic Pump,Plant_Delhi,SUP_005,762,2945.48,0.069,2089588.31,Delivered
ORD_00300,2023-05-01,2023-05-11,Denso,Control Panel,Plant_Ahmedabad,SUP_014,675,1112.2,0.056,708693.84,Cancelled
ORD_00301,2023-05-22,2023-06-12,Hero MotoCorp,Gear Box,Plant_Pune,SUP_016,835,3499.7,0.073,2708925.29,Delivered
ORD_00302,2023-05-24,2023-06-01,BMW,Drive Shaft,Plant_Ahmedabad,SUP_005,694,6767.48,0.093,4259844.43,Delivered
ORD_00303,2024-01-29,2024-02-18,Tata Motors,PCB Assembly,Plant_Ahmedabad,SUP_016,1085,5293.94,0.061,5393545.48,Delivered
ORD_00304,2023-03-26,2023-04-16,Sona Comstar,Hydraulic Pump,Plant_Pune,SUP_018,113,6407.87,0.033,700194.36,Delivered
ORD_00305,2023-06-22,2023-07-19,Tata Motors,Control Panel,Plant_Delhi,SUP_019,986,4612.07,0.116,4019990.9,Delivered
ORD_00306,2023-10-02,2023-10-29,Sona Comstar,Wiring Harness,Plant_Pune,SUP_014,1162,6621.61,0.055,7271123.72,Delivered
ORD_00307,2024-10-31,2024-11-27,Tata Motors,Hydraulic Pump,Plant_Chennai,SUP_003,556,2522.13,0.15,1191958.64,Pending
ORD_00308,2023-05-01,2023-05-28,Mahindra,Sensor Array,Plant_Ahmedabad,SUP_006,1712,2048.18,0.122,3078693.09,Cancelled
ORD_00309,2023-05-23,2023-06-20,Mahindra,Sensor Array,Plant_Chennai,SUP_020,473,6545.53,0.121,2721415.37,Cancelled
ORD_00310,2023-06-22,2023-07-05,Hero MotoCorp,Brake Assembly,Plant_Pune,SUP_014,1491,2482.55,0.086,3383154.59,Delivered
ORD_00311,2023-10-11,2023-11-10,Maruti Suzuki,Gear Box,Plant_Chennai,SUP_008,1393,1189.73,0.13,1441845.68,Pending
ORD_00312,2024-05-16,2024-05-23,Bosch,Wiring Harness,Plant_Delhi,SUP_003,1232,5132.74,0.094,5729123.33,Pending
ORD_00313,2024-06-11,2024-07-07,Tata Motors,Wiring Harness,Plant_Chennai,SUP_019,619,5618.69,0.132,3018877.19,Delivered
ORD_00314,2023-04-06,2023-05-02,Gestamp,Control Panel,Plant_Ahmedabad,SUP_007,988,5151.76,0.105,4555495.3,Pending
ORD_00315,2023-08-05,2023-08-23,Hero MotoCorp,Suspension Unit,Plant_Pune,SUP_019,599,2718.35,0.043,1558275.11,Pending
ORD_00316,2023-12-18,2024-01-11,Tata Motors,Drive Shaft,Plant_Delhi,SUP_006,1611,577.59,0.015,916540.03,Pending
ORD_00317,2024-04-12,2024-04-15,Denso,Hydraulic Pump,Plant_Pune,SUP_009,926,1778.08,0.103,1476912.37,Delivered
ORD_00318,2024-11-01,2024-11-15,Denso,Drive Shaft,Plant_Ahmedabad,SUP_010,562,842.88,0.1,426328.7,Delivered
ORD_00319,2024-03-15,2024-04-07,Tata Motors,Brake Assembly,Plant_Pune,SUP_019,236,5688.84,0.0,1342566.24,Delivered
ORD_00320,2024-06-15,2024-07-09,Gestamp,PCB Assembly,Plant_Pune,SUP_016,961,272.44,0.104,234586.1,Delivered
ORD_00321,2023-08-23,2023-09-07,BMW,Sensor Array,Plant_Chennai,SUP_005,232,5899.95,0.015,1348256.57,Pending
ORD_00322,2023-05-17,2023-06-09,Sona Comstar,Suspension Unit,Plant_Pune,SUP_015,1436,1314.25,0.08,1736281.96,Delivered
ORD_00323,2023-08-07,2023-08-30,Tata Motors,Clutch Kit,Plant_Delhi,SUP_004,1582,1380.72,0.062,2048872.5,Delivered
ORD_00324,2023-05-07,2023-05-28,BMW,Gear Box,Plant_Pune,SUP_009,1545,3195.45,0.144,4226046.53,Delivered
ORD_00325,2023-09-12,2023-10-02,Sona Comstar,Hydraulic Pump,Plant_Pune,SUP_017,1280,4880.06,0.091,5678047.41,Cancelled
ORD_00326,2024-06-05,2024-06-14,Maruti Suzuki,Wiring Harness,Plant_Ahmedabad,SUP_004,1581,3255.66,0.097,4647920.21,Delivered
ORD_00327,2024-05-26,2024-06-18,Sona Comstar,Sensor Array,Plant_Chennai,SUP_005,1266,753.89,0.133,827486.25,Pending
ORD_00328,2024-08-05,2024-08-21,Tata Motors,Brake Assembly,Plant_Delhi,SUP_019,798,4461.58,0.026,3467771.98,Delivered
ORD_00329,2023-01-15,2023-01-26,Bosch,Control Panel,Plant_Chennai,SUP_017,491,510.65,0.009,248472.59,Pending
ORD_00330,2024-03-09,2024-04-03,Mahindra,Gear Box,Plant_Chennai,SUP_003,873,842.94,0.08,677015.69,Delivered
ORD_00331,2023-03-22,2023-04-10,Hero MotoCorp,Sensor Array,Plant_Ahmedabad,SUP_019,1936,1784.94,0.121,3037510.94,Delivered
ORD_00332,2023-11-14,2023-12-09,Sona Comstar,Clutch Kit,Plant_Delhi,SUP_014,945,5893.68,0.127,4862197.59,Delivered
ORD_00333,2024-04-09,2024-05-01,Denso,Brake Assembly,Plant_Delhi,SUP_005,1296,629.22,0.1,733922.21,Delivered
ORD_00334,2023-06-17,2023-07-05,JCB,Gear Box,Plant_Chennai,SUP_005,760,4279.44,0.117,2871846.6,Delivered
ORD_00335,2023-05-01,2023-05-28,JCB,Control Panel,Plant_Delhi,SUP_009,1892,428.98,0.121,713422.91,Cancelled
ORD_00336,2024-10-04,2024-10-09,Tata Motors,Suspension Unit,Plant_Pune,SUP_012,1066,3750.54,0.054,3782179.56,Delivered
ORD_00337,2023-09-19,2023-10-16,Gestamp,Clutch Kit,Plant_Delhi,SUP_002,260,7175.29,0.101,1677152.28,Delivered
ORD_00338,2023-09-08,2023-09-12,Denso,Drive Shaft,Plant_Ahmedabad,SUP_008,1016,3039.02,0.138,2661549.4,Delivered
ORD_00339,2023-09-12,2023-09-28,Gestamp,Suspension Unit,Plant_Chennai,SUP_004,1925,5818.25,0.041,10740925.87,Cancelled
ORD_00340,2024-11-20,2024-11-24,Sona Comstar,PCB Assembly,Plant_Delhi,SUP_015,417,1940.84,0.077,747011.85,Delivered
ORD_00341,2023-11-15,2023-11-28,Maruti Suzuki,Hydraulic Pump,Plant_Chennai,SUP_020,226,4514.11,0.001,1019168.67,Delivered
ORD_00342,2024-04-20,2024-05-04,Maruti Suzuki,Control Panel,Plant_Pune,SUP_005,1261,7780.49,0.15,8339518.21,Delivered
ORD_00343,2024-02-24,2024-02-27,Sona Comstar,Sensor Array,Plant_Delhi,SUP_013,527,4424.05,0.095,2109984.29,Delivered
ORD_00344,2023-04-17,2023-04-26,Sona Comstar,Gear Box,Plant_Chennai,SUP_003,1135,7868.3,0.063,8367897.71,Delivered
ORD_00345,2023-08-26,2023-09-25,Tata Motors,Brake Assembly,Plant_Delhi,SUP_017,1114,3421.84,0.134,3301131.17,Delivered
ORD_00346,2024-10-14,2024-11-12,Bosch,Gear Box,Plant_Pune,SUP_010,857,783.68,0.085,614526.59,Delivered
ORD_00347,2023-11-19,2023-12-17,BMW,Wiring Harness,Plant_Chennai,SUP_008,854,5665.66,0.11,4306241.54,Delivered
ORD_00348,2023-07-27,2023-08-03,Gestamp,Gear Box,Plant_Ahmedabad,SUP_015,1647,6207.14,0.016,10059589.03,Delivered
ORD_00349,2024-02-21,2024-02-27,Tata Motors,Hydraulic Pump,Plant_Ahmedabad,SUP_009,1147,2994.64,0.116,3036409.24,Delivered
ORD_00350,2023-04-03,2023-04-11,Mahindra,Drive Shaft,Plant_Pune,SUP_011,1703,5551.23,0.124,8281480.35,Delivered
ORD_00351,2023-04-04,2023-04-29,Sona Comstar,Hydraulic Pump,Plant_Chennai,SUP_006,558,7753.52,0.059,4071202.77,Delivered
ORD_00352,2024-02-19,2024-03-20,Gestamp,Wiring Harness,Plant_Delhi,SUP_005,976,4536.44,0.083,4060077.51,Delivered
ORD_00353,2023-01-13,2023-01-17,Maruti Suzuki,PCB Assembly,Plant_Chennai,SUP_003,1750,6291.49,0.033,10646773.95,Cancelled
ORD_00354,2024-08-23,2024-09-03,Gestamp,Clutch Kit,Plant_Ahmedabad,SUP_005,1928,6539.43,0.003,12570196.98,Delivered
ORD_00355,2023-12-06,2023-12-12,Mahindra,PCB Assembly,Plant_Ahmedabad,SUP_016,137,7549.79,0.008,1026046.66,Delivered
ORD_00356,2024-01-27,2024-02-20,Denso,Hydraulic Pump,Plant_Chennai,SUP_015,923,1547.9,0.032,1382992.93,Delivered
ORD_00357,2023-02-05,2023-02-27,Tata Motors,PCB Assembly,Plant_Ahmedabad,SUP_002,1318,5012.42,0.097,5965551.71,Delivered
ORD_00358,2023-10-14,2023-10-29,Hero MotoCorp,Clutch Kit,Plant_Delhi,SUP_013,331,3470.03,0.096,1038316.26,Delivered
ORD_00359,2024-05-06,2024-05-26,Hero MotoCorp,Sensor Array,Plant_Ahmedabad,SUP_009,1650,3980.5,0.137,5668032.97,Delivered
ORD_00360,2023-01-27,2023-02-09,JCB,Drive Shaft,Plant_Ahmedabad,SUP_017,1272,1908.36,0.134,2102157.77,Delivered
ORD_00361,2024-08-21,2024-08-31,JCB,Control Panel,Plant_Delhi,SUP_008,376,981.05,0.099,332356.19,Cancelled
ORD_00362,2024-02-02,2024-02-16,Denso,Clutch Kit,Plant_Chennai,SUP_012,1965,6745.93,0.127,11572271.89,Cancelled
ORD_00363,2023-01-29,2023-02-23,Denso,Suspension Unit,Plant_Pune,SUP_016,1484,2943.12,0.085,3996344.92,Cancelled
ORD_00364,2023-11-13,2023-11-21,Mahindra,Clutch Kit,Plant_Delhi,SUP_017,1054,496.12,0.008,518727.2,Pending
ORD_00365,2023-01-01,2023-01-14,BMW,Gear Box,Plant_Chennai,SUP_002,1929,4990.25,0.121,8461422.99,Delivered
ORD_00366,2023-06-01,2023-06-22,Hero MotoCorp,Sensor Array,Plant_Delhi,SUP_012,1493,7354.35,0.116,9706359.38,Pending
ORD_00367,2024-08-23,2024-08-29,Denso,PCB Assembly,Plant_Ahmedabad,SUP_011,739,2553.77,0.02,1849491.31,Delivered
ORD_00368,2024-12-25,2025-01-14,BMW,Clutch Kit,Plant_Pune,SUP_013,1470,7138.88,0.092,9528691.47,Delivered
ORD_00369,2024-12-06,2024-12-18,Mahindra,PCB Assembly,Plant_Delhi,SUP_006,310,1586.12,0.0,491697.2,Cancelled
ORD_00370,2023-11-22,2023-12-20,Tata Motors,Gear Box,Plant_Chennai,SUP_003,1302,1922.98,0.085,2290903.76,Delivered
ORD_00371,2023-12-22,2024-01-04,BMW,Wiring Harness,Plant_Delhi,SUP_009,393,5162.26,0.144,1736625.56,Delivered
ORD_00372,2023-09-13,2023-10-08,Sona Comstar,Drive Shaft,Plant_Ahmedabad,SUP_015,188,2933.75,0.118,486462.69,Pending
ORD_00373,2023-06-20,2023-07-06,Bosch,Brake Assembly,Plant_Ahmedabad,SUP_019,1059,7077.81,0.053,7098144.55,Delivered
ORD_00374,2023-06-16,2023-07-03,Sona Comstar,Sensor Array,Plant_Chennai,SUP_004,200,6433.72,0.005,1280310.28,Delivered
ORD_00375,2023-12-17,2023-12-25,Hero MotoCorp,Brake Assembly,Plant_Chennai,SUP_020,1868,3128.57,0.11,5201310.2,Cancelled
ORD_00376,2024-05-09,2024-06-03,Mahindra,PCB Assembly,Plant_Pune,SUP_002,113,3564.32,0.098,363296.88,Delivered
ORD_00377,2023-12-06,2023-12-15,Hero MotoCorp,Hydraulic Pump,Plant_Chennai,SUP_010,439,3392.38,0.083,1365646.67,Delivered
ORD_00378,2023-04-09,2023-04-13,Denso,Drive Shaft,Plant_Chennai,SUP_001,854,4659.8,0.126,3478056.08,Pending
ORD_00379,2023-03-31,2023-04-12,Maruti Suzuki,Brake Assembly,Plant_Delhi,SUP_007,1737,5363.76,0.09,8478334.52,Delivered
ORD_00380,2024-10-15,2024-10-27,Bosch,Wiring Harness,Plant_Ahmedabad,SUP_009,217,3893.85,0.017,830601.04,Delivered
ORD_00381,2024-10-19,2024-11-08,BMW,Gear Box,Plant_Ahmedabad,SUP_002,843,1642.07,0.133,1200157.76,Delivered
ORD_00382,2024-03-26,2024-04-12,Sona Comstar,Gear Box,Plant_Delhi,SUP_003,589,1964.69,0.04,1110914.31,Delivered
ORD_00383,2024-07-08,2024-07-24,Bosch,Control Panel,Plant_Ahmedabad,SUP_018,1599,4799.87,0.083,7037967.78,Pending
